Time_Seconds,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera,Source,Time_Quartile,Stroke_Duration,Cluster
394.7002863883972,0.0014568161524937,0.0004669298843821,0.0011986155639747,0.0024302945179446,1454.5814820922285,238.0,39.751094860118215,grxk_P2_L2_color,Q4,3.3997929096221924,1
395.2565717697144,3.983021950647835e-05,0.0011009798727018,0.0,0.0,0.0,10.0,41.41908854481832,grxk_P2_L2_color,Q4,0.5562853813171955,0
400.2021887302399,0.0048639607659917,0.0009808404701867,0.0020236640706083,0.0063752837349357,1295.8980259864093,182.0,44.41475340551136,grxk_P2_L2_color,Q4,4.945616960525513,1
404.335750579834,0.002070494673322,0.0010406286753596,0.0064399051930011,0.0362101832691182,10092.406475760576,75.0,45.17414983308704,grxk_P2_L2_color,Q4,4.133561849594059,2
408.2757925987244,0.0040684804656315,0.0011071248729428,0.0024650267191671,0.0164776535078802,1194.1979604152227,822.0,44.92813393328449,grxk_P2_L2_color,Q4,3.9400420188904377,2
440.7530021667481,0.0204975422704865,0.0006308622831532,0.0013874310971081,0.0050767170403239,3469.7736020046223,1938.0,59.7374643081145,grxk_P2_L2_color,Q4,32.47720956802368,1
0.8361303806304932,0.0109666131453553,0.0170012798098852,0.0766327877297739,0.2921650843113683,427.1520389650339,903.0,34.88081892740581,grxk_P4_L1_no_color,Q1,0.8361303806304932,2
35.43567705154419,0.0152193554414776,0.0004328214246133,0.0005039085927404,0.001698104625211,13839.264711577449,2313.0,38.31643579666426,grxk_P4_L1_no_color,Q1,34.599546670913696,1
38.63772773742676,0.0025045285364709,0.0008307259349913,0.0021411424496154,0.0058639307576675,1806.3683670897533,1007.0,66.26319116517755,grxk_P4_L1_no_color,Q2,3.2020506858825684,1
43.93939256668091,0.0029556041892102,0.0008415762573316,0.0021550205729597,0.0080502932444033,988.7282649986736,912.0,66.96375032569293,grxk_P4_L1_no_color,Q2,5.30166482925415,1
45.884461641311646,0.0010487570576967,0.0007948234635081,0.000791311003132,0.0007268452746025,3624.449457546763,279.0,67.69045092742877,grxk_P4_L1_no_color,Q2,1.9450690746307373,2
47.12256908416748,0.0008051789868618,0.0005611278537749,0.0007433654774234,1.812991325656413e-16,7950.376282394186,100.0,67.85760525572152,grxk_P4_L1_no_color,Q2,1.238107442855835,0
51.93579077720642,0.0035096720869927,0.0008479873133988,0.0038993245060416,0.0145691980174967,1228.1918490041826,173.0,66.04743968474796,grxk_P4_L1_no_color,Q2,4.81322169303894,1
58.47660326957703,0.0056809493252748,0.0008071755594714,0.0027895281871757,0.0060612836120796,829.1434542633443,1205.0,66.12662039848847,grxk_P4_L1_no_color,Q2,6.540812492370613,1
59.460076570510864,0.0014813065083534,0.001252923440692,0.0008796809250835,2.7462708453766023e-16,299.0056752100428,335.0,67.76438604717521,grxk_P4_L1_no_color,Q2,0.9834733009338308,0
61.82313489913941,0.0028290549496106,0.0012236443822258,0.0035681441538813,0.0147970210929167,11961.052263330326,474.0,67.83974947493962,grxk_P4_L1_no_color,Q2,2.363058328628547,2
