Stroke End Time,Length,Velocity,Acceleration,Jerk,Curvature,Voxels Removed,Angle with Respect to Camera,Source,Time_Seconds,Time_Normalized,Velocity_Acceleration_Ratio,Efficiency,Cluster
1970-01-01 00:00:00.000000130,0.0062805724242564,0.0084585380097301,0.0737838569167417,0.5619982789267897,2637.223253849456,346.0,79.8360774021196,cxoxe_P0_L3_color,1.3e-07,0.1301301301301301,0.11463785881261046,55081.74970074611,3
1970-01-01 00:00:00.000000132,0.0070649670923659,0.0030591049106291,0.0182293396557063,0.1224055753934233,2825.535340656389,1785.0,79.77330357944705,cxoxe_P0_L3_color,1.32e-07,0.13213213213213212,0.16780295750943763,252619.3480193987,3
1970-01-01 00:00:00.000000133,0.0033299613536229,0.0044590321918315,0.022431651050795,0.1337998120198479,2363.0816772138105,232.0,80.43027635116688,cxoxe_P0_L3_color,1.33e-07,0.13313313313313313,0.19877419667139495,69649.5622045169,3
1970-01-01 00:00:00.000000136,0.0070337184449253,0.0021344859980772,0.0061431660264798,0.0347582817031157,841.2601959338516,904.0,80.24286166068603,cxoxe_P0_L3_color,1.36e-07,0.13613613613613612,0.347400442774187,128505.49841865055,1
1970-01-01 00:00:00.000000139,0.0071095996456953,0.002901679826947,0.010006636734166,0.0558391955850256,1062.8101140579136,471.0,77.11568547035645,cxoxe_P0_L3_color,1.39e-07,0.1391391391391391,0.28994655821595583,66239.13923843816,3
1970-01-01 00:00:00.000000174,0.0347914187990213,0.0009700569263946,0.0018510461427696,0.0075120721605142,-62989.95164676283,6562.0,74.53149112674716,cxoxe_P0_L3_color,1.74e-07,0.17417417417417416,0.5237757872187518,188604.30595255387,1
1970-01-01 00:00:00.000000176,0.0040538885665754,0.0035477704785924,0.0117942806079994,0.0821001163190475,1410.2576627571457,876.0,72.6202170712357,cxoxe_P0_L3_color,1.76e-07,0.17617617617617615,0.30077881116167343,216035.5298591683,3
1970-01-01 00:00:00.000000003,0.0042948296573835,0.0015889943436712,0.0110495975394466,0.0537869841174984,1174.057270667908,842.0,30.61103515393789,vbpex_P4_L2_color,3e-09,0.0030030030030030025,0.1437926173674383,196004.04744932195,0
1970-01-01 00:00:00.000000003,0.0020679451012311,0.0039444409027724,0.0249400036058458,1.737823731939439e-15,2248.1669468712767,222.0,30.908500349369,vbpex_P4_L2_color,3e-09,0.0030030030030030025,0.1581508493045517,107301.0588187679,0
1970-01-01 00:00:00.000000005,0.0026942041255939,0.0085844961500273,0.052975511139432,0.4009792705334474,15616.76739946926,191.0,30.984226242943706,vbpex_P4_L2_color,5e-09,0.005005005005005005,0.16204344086444764,70866.61755458404,3
1970-01-01 00:00:00.000000005,0.0025220494876205,0.003431074624251,0.0197564799566011,0.1226126279037647,-150.3550092463014,281.0,30.86908917188735,vbpex_P4_L2_color,5e-09,0.005005005005005005,0.1736595270139528,111373.16227000066,3
1970-01-01 00:00:00.000000008,0.0013419413126945,0.0007207353000068,0.0011436771124041,0.0016071590004517,712.2765187649435,313.0,30.826598374119925,vbpex_P4_L2_color,8e-09,0.008008008008008008,0.6296407014665305,233070.49760200732,0
1970-01-01 00:00:00.000000008,0.0017592076830353,0.0045515013109763,0.0262641087881609,7.117690608149234e-17,402.3524079378449,230.0,31.416549609044164,vbpex_P4_L2_color,8e-09,0.008008008008008008,0.17329078465602651,130666.39932135069,0
1970-01-01 00:00:00.000000010,0.0044622895311066,0.0020199606902491,0.0127853685501755,0.0234925071312453,304.6325897102725,463.0,32.8372106657753,vbpex_P4_L2_color,1e-08,0.01001001001001001,0.15797766835223712,103735.14798292879,0
1970-01-01 00:00:00.000000012,0.0022501735252306,0.0016858670398747,0.0052309045968648,0.0194580787907572,3232.5629640977754,550.0,31.967256543737047,vbpex_P4_L2_color,1.2e-08,0.01201201201201201,0.32222816923782394,244317.01680733848,0
1970-01-01 00:00:00.000000012,0.0010101561992458,0.0022774514429166,0.0138254185000472,0.047794279593946,4418.387362265135,526.0,31.43275862710719,vbpex_P4_L2_color,1.2e-08,0.01201201201201201,0.16471738092614693,520196.5832700549,0
1970-01-01 00:00:00.000000016,0.0059771072523676,0.0019182269639241,0.0131799323020433,0.0587092901371952,1960.6550759099232,1513.0,31.99281933483105,vbpex_P4_L2_color,1.6e-08,0.016016016016016016,0.14553044655473557,253090.1397596679,1
1970-01-01 00:00:00.000000021,0.0120747765962256,0.0022660670300281,0.0161279426202478,0.0891471889763481,8070.600467574114,3488.0,34.352449016946835,vbpex_P4_L2_color,2.1e-08,0.02102102102102102,0.14049693667973906,288842.7069021969,1
1970-01-01 00:00:00.000000022,0.0003481209885554,0.0022115561730465,0.0052738768848034,1.3681504692791384e-15,23066.72872811005,477.0,35.27200246016602,vbpex_P4_L2_color,2.2e-08,0.02202202202202202,0.41926214039570453,1366288.5235681199,0
1970-01-01 00:00:00.000000025,0.001544952679708,0.0015069911193463,0.0093660808335569,2.568888114438828e-15,1523.779844208991,365.0,34.173480264081206,vbpex_P4_L2_color,2.5e-08,0.025025025025025023,0.1608816178833017,236100.3702059893,0
1970-01-01 00:00:00.000000026,0.0021332438299144,0.0016326588188253,0.0064944774465283,0.0347039464771298,277517.7600023776,344.0,33.3856661790277,vbpex_P4_L2_color,2.6e-08,0.026026026026026026,0.25135316568575305,161181.20862216435,0
1970-01-01 00:00:00.000000027,0.0023652377393279,0.0034212395127271,0.0256194623966955,0.1562677862798204,1406.3769156242447,203.0,33.859700019381435,vbpex_P4_L2_color,2.7e-08,0.027027027027027025,0.13353543194319428,85790.19623685807,3
1970-01-01 00:00:00.000000029,0.0040003061870347,0.0037231307237315,0.0162649661839241,0.1399873113686037,26814.60907824016,862.0,34.96478030450515,vbpex_P4_L2_color,2.9e-08,0.029029029029029027,0.22889084371828622,215429.65214536944,3
1970-01-01 00:00:00.000000032,0.0059044543166042,0.0020682693392241,0.0112495584578668,0.0556760853731006,3852.142662014376,891.0,34.45014500921451,vbpex_P4_L2_color,3.2e-08,0.03203203203203203,0.18383703768748394,150877.46890104632,1
1970-01-01 00:00:00.000000034,0.0056380130207116,0.0027161105048053,0.0211808111423729,0.1192809099988624,1005.15531571906,375.0,32.28586564477736,vbpex_P4_L2_color,3.4e-08,0.03403403403403403,0.1282284355454331,66500.9991327663,3
1970-01-01 00:00:00.000000038,0.0122050531285136,0.0029062817423399,0.020194814641977,0.1020475918220051,4551.756637815964,670.0,31.31780369047216,vbpex_P4_L2_color,3.8e-08,0.038038038038038034,0.14390515034234833,54890.798274084664,3
1970-01-01 00:00:00.000000052,0.0202671787789818,0.0015134122050969,0.0079304247834866,0.0243976812551543,2150.8730715480283,3385.0,33.18296601159699,vbpex_P4_L2_color,5.2e-08,0.05205205205205205,0.1908121486883236,167010.56552304846,1
1970-01-01 00:00:00.000000054,0.0050446222565796,0.0029324313115417,0.0204167784128956,0.0734860574794537,1477.2885260513383,701.0,29.420981598532265,vbpex_P4_L2_color,5.4e-08,0.05405405405405405,0.14362146812650367,138932.31882071253,3
1970-01-01 00:00:00.000000054,0.0008159005349925,0.0048685438096981,0.0,0.0,0.0,142.0,30.863472382176656,vbpex_P4_L2_color,5.4e-08,0.05405405405405405,4868.5438096981,173827.7720693422,2
1970-01-01 00:00:00.000000058,0.0007560346968649,0.0004561492950421,0.0,0.0,0.0,346.0,31.151130857572728,vbpex_P4_L2_color,5.8e-08,0.058058058058058054,456.14929504210005,457046.42261825805,2
1970-01-01 00:00:00.000000059,0.0007244832841703,0.0029259320299101,0.0,0.0,0.0,122.0,30.24047403485388,vbpex_P4_L2_color,5.9e-08,0.05905905905905905,2925.9320299101,168163.76429613464,2
1970-01-01 00:00:00.000000060,0.0004169720932383,0.0010730619404309,0.0062015457541023,0.0098933651572741,20945.33135974956,169.0,30.28447605942633,vbpex_P4_L2_color,6e-08,0.06006006006006005,0.17300347034460614,404333.21442742203,0
1970-01-01 00:00:00.000000060,0.000371829047336,0.0092255565248696,0.0,0.0,0.0,30.0,32.00329994680543,vbpex_P4_L2_color,6e-08,0.06006006006006005,9225.5565248696,80465.8333741992,2
1970-01-01 00:00:00.000000069,0.0061151129066676,0.0006909752403145,0.0032199176687773,0.0086416776924898,7270.888812821076,1783.0,23.73458959087361,vbpex_P4_L2_color,6.9e-08,0.06906906906906905,0.21452744570673943,291525.0302289592,1
1970-01-01 00:00:00.000000070,0.0038086681981746,0.0024926085288713,0.0055566914564828,0.0217693747442,2244.8035147604583,975.0,21.04681775971361,vbpex_P4_L2_color,7e-08,0.07007007007007007,0.44849710502798473,255927.79981919963,1
1970-01-01 00:00:00.000000072,0.004389059821265,0.002608875781533,0.0052565777976901,0.0164994781189824,2750.79725170456,569.0,22.10770332308326,vbpex_P4_L2_color,7.2e-08,0.07207207207207206,0.496212492125024,129610.99009262295,1
1970-01-01 00:00:00.000000075,0.0043333244498321,0.0013448070597387,0.0032765458947953,0.0248423040096635,2556.0896947803512,261.0,23.10251503057063,vbpex_P4_L2_color,7.5e-08,0.07507507507507506,0.4103091468144614,60216.99644799559,4
1970-01-01 00:00:00.000000076,0.0025348161891259,0.003705483307086,0.0146139656563236,0.0593609950668096,19127.64962436416,396.0,22.49413537177481,vbpex_P4_L2_color,7.6e-08,0.07607607607607607,0.2535403362704936,156162.738331796,0
1970-01-01 00:00:00.000000081,0.0145411119936864,0.003001411249844,0.011592636004835,0.0449754631145341,1276.774928951832,2415.0,22.487334544313768,vbpex_P4_L2_color,8.1e-08,0.08108108108108107,0.25888437834276445,166069.41282315087,1
1970-01-01 00:00:00.000000081,0.0025674429780731,0.001066952588743,0.0,0.0,0.0,290.0,23.6643798875104,vbpex_P4_L2_color,8.1e-08,0.08108108108108107,1066.952588743,112908.87221392164,2
1970-01-01 00:00:00.000000082,0.0043015928396428,0.0050100476471317,0.0189560950661717,0.0341260035291901,3629.070510175464,584.0,24.47176035392435,vbpex_P4_L2_color,8.2e-08,0.08208208208208208,0.264283511247035,135732.1089318978,0
1970-01-01 00:00:00.000000084,0.0035900176833124,0.0017601931077126,0.0027891654856869,0.0089566321696571,1356.5365407787087,1301.0,25.17987310897858,vbpex_P4_L2_color,8.4e-08,0.08408408408408408,0.6308561684753493,362292.8413986369,1
1970-01-01 00:00:00.000000085,0.0034540044968201,0.0043319452834141,0.0148220560778783,1.4376818766513756e-15,12055.513499892051,273.0,25.103242449452733,vbpex_P4_L2_color,8.5e-08,0.08508508508508507,0.2922437357488668,79015.81611580025,0
1970-01-01 00:00:00.000000107,0.0105684781795747,0.0006152934371216,0.0009055623516252,0.0008803012815046,-1370.3016405075875,10353.0,24.721060977639755,vbpex_P4_L2_color,1.07e-07,0.10710710710710711,0.6787105553396957,979518.5556092032,1
1970-01-01 00:00:00.000000118,0.0109502127851761,0.0024269922376961,0.0058351940452764,0.0170605797904622,8131.185223457897,3382.0,26.82465043603353,vbpex_P4_L2_color,1.18e-07,0.1181181181181181,0.4158518751891771,308824.2431539619,1
1970-01-01 00:00:00.000000119,0.0038502893559587,0.0028388257258185,0.0143674081779341,0.0418290965502662,1364476.379455854,685.0,25.850159305688056,vbpex_P4_L2_color,1.19e-07,0.1191191191191191,0.19757412864830434,177862.51218443783,0
1970-01-01 00:00:00.000000120,0.0052428030977274,0.0035788035067138,0.0237215261883219,0.170997310637415,-1711.5576798504587,1325.0,26.39091452317136,vbpex_P4_L2_color,1.2e-07,0.1201201201201201,0.15086097822396208,252679.2053985091,3
1970-01-01 00:00:00.000000122,0.0049354465377721,0.0033177638349916,0.0108469572797871,0.0200008883313925,328.35227812819164,947.0,26.755665269523263,vbpex_P4_L2_color,1.22e-07,0.12212212212212212,0.3058422659142988,191838.39888751166,1
1970-01-01 00:00:00.000000123,0.0022244975745632,0.0067241648466927,0.0028711517342732,3.576858703933187e-15,63.6986614614632,347.0,24.894930370223666,vbpex_P4_L2_color,1.23e-07,0.12312312312312311,2.341159335857391,155920.18790139814,2
1970-01-01 00:00:00.000000124,0.0012487760853178,0.0009283755044747,0.0026091023512353,2.132824958845906e-15,414.707900987246,798.0,26.02670880636237,vbpex_P4_L2_color,1.24e-07,0.12412412412412412,0.35568547878412576,638514.378195259,1
1970-01-01 00:00:00.000000126,0.0051195997506271,0.0031959494039693,0.0132487857114702,0.0613705233696844,2162.9686314578075,1316.0,26.86205775276652,vbpex_P4_L2_color,1.26e-07,0.12612612612612611,0.24120762958472608,257001.14519570378,1
1970-01-01 00:00:00.000000126,0.0012601540887985,0.0083813442315985,0.0067745453796532,2.952586097019599e-15,75.49187808068355,223.0,25.481559550380457,vbpex_P4_L2_color,1.26e-07,0.12612612612612611,1.236999202568619,176822.16787042405,2
1970-01-01 00:00:00.000000130,0.0062086495705613,0.0026647653918653,0.0061814552324166,0.027517130243642,-0.9535258717416292,711.0,26.326380047318374,vbpex_P4_L2_color,1.3e-07,0.1301301301301301,0.43102057219809353,114499.21479799891,1
1970-01-01 00:00:00.000000132,0.0052914038043559,0.0030686637840397,0.0101247016662901,0.0225695784264379,1317.5863891578863,816.0,26.656563422373434,vbpex_P4_L2_color,1.32e-07,0.13213213213213212,0.30305690263971713,154183.2464348985,1
1970-01-01 00:00:00.000000139,0.022908562879388,0.0032278247761035,0.0093529167893864,0.0344928395990129,1314.9318725999226,2247.0,28.99803355797265,vbpex_P4_L2_color,1.39e-07,0.1391391391391391,0.34507734554213837,98081.31267409086,1
1970-01-01 00:00:00.000000149,0.0288049247671906,0.0030322909909514,0.0065032193843424,0.0066282943051522,3623.4443378335272,1584.0,25.995476350689746,vbpex_P4_L2_color,1.49e-07,0.14914914914914915,0.46620367668578805,54988.68766761989,1
1970-01-01 00:00:00.000000007,0.0084979359851497,0.0012433600016533,0.004206476322253,0.0158565546673308,1970.690313809252,2970.0,76.08812098164033,klobo_P1_L3_no_color,7e-09,0.007007007007007006,0.2955120614885627,349455.50892364874,1
1970-01-01 00:00:00.000000009,0.0057912489058615,0.0044821323677977,0.0273791145510185,0.1741819185080001,2828.7432370279,896.0,76.50090526580432,klobo_P1_L3_no_color,9e-09,0.009009009009009007,0.16370027815062488,154689.48495864664,3
1970-01-01 00:00:00.000000009,0.0008137830017043,0.0033510920009488,0.0,0.0,0.0,374.0,81.94794144502983,klobo_P1_L3_no_color,9e-09,0.009009009009009007,3351.0920009488,459017.9216032928,2
1970-01-01 00:00:00.000000011,0.004809473976639,0.0037702224027621,0.0180912142239209,0.0768927182234522,1788.249095785887,619.0,81.14508132296463,klobo_P1_L3_no_color,1.1e-08,0.01101101101101101,0.2083892195891226,128677.54882492583,3
1970-01-01 00:00:00.000000011,0.0017323995382621,0.0024591686040398,0.0093949253210452,0.0473359881768118,715.2875691084668,746.0,68.65068748360251,klobo_P1_L3_no_color,1.1e-08,0.01101101101101101,0.2617271338387184,430368.1774070027,0
1970-01-01 00:00:00.000000012,0.0039084123176234,0.003758779724001,0.0130302057150359,0.0634545396105738,734.1316697654046,902.0,69.74534159668676,klobo_P1_L3_no_color,1.2e-08,0.01201201201201201,0.28844450822106027,230725.21563761318,0
1970-01-01 00:00:00.000000015,0.0052895059491534,0.003211778966451,0.0071807517657589,0.0408715110721317,684.3092374228496,558.0,76.78685925545776,klobo_P1_L3_no_color,1.5e-08,0.015015015015015013,0.44721386525277784,105471.95397999554,0
1970-01-01 00:00:00.000000018,0.0062683501821353,0.0021465844864476,0.0064928160120757,0.0336144047701597,2404.738425214842,1615.0,76.55335755287254,klobo_P1_L3_no_color,1.8e-08,0.018018018018018014,0.33055825456955934,257602.4552914576,1
1970-01-01 00:00:00.000000022,0.0105979119709991,0.0024465369130504,0.010235205214497,0.0507538963606882,2680.551765966813,1744.0,75.23676766397661,klobo_P1_L3_no_color,2.2e-08,0.02202202202202202,0.23900819315203825,164545.19150380327,1
1970-01-01 00:00:00.000000023,0.003809421545058,0.0031012224310103,0.01122655796889,0.0372657052563038,1163.5610507802198,1308.0,81.06655441903109,klobo_P1_L3_no_color,2.3e-08,0.02302302302302302,0.2762152232572173,343269.1067203407,0
1970-01-01 00:00:00.000000027,0.0103570279983297,0.0033053453180427,0.0086284186183091,0.0409719640082275,418.7122566755536,1566.0,75.61383339716282,klobo_P1_L3_no_color,2.7e-08,0.027027027027027025,0.38303221390021863,151187.07926378728,1
1970-01-01 00:00:00.000000028,0.0072678991417805,0.0032397696078269,0.0163443638200694,0.0872148799874669,2566.9787561952303,836.0,56.15140512282347,klobo_P1_L3_no_color,2.8e-08,0.028028028028028024,0.19820724968195566,115010.53786739208,3
1970-01-01 00:00:00.000000033,0.0100030040790687,0.0027274897727528,0.0106239258108135,0.0536498737462247,-1063.555193175831,1851.0,51.3447715748341,klobo_P1_L3_no_color,3.3e-08,0.03303303303303303,0.256706712246113,185025.91416099409,1
1970-01-01 00:00:00.000000034,0.0067827533466996,0.0063417148005046,0.023379221326912,0.0967285006406838,299.6817667328691,690.0,81.9537259172359,klobo_P1_L3_no_color,3.4e-08,0.03403403403403403,0.27124271887045465,101713.60377300503,3
1970-01-01 00:00:00.000000051,0.0167111907455214,0.0011514394223519,0.0037816566387083,0.0143711864012659,708.2945874060229,9937.0,72.87480205134565,klobo_P1_L3_no_color,5.1e-08,0.051051051051051045,0.3043996673050116,594595.8941776055,1
1970-01-01 00:00:00.000000073,0.0051005124320612,0.0002245811768869,0.0003460650842328,0.000635349258597,3326.949534482146,4891.0,64.49731201697324,klobo_P1_L3_no_color,7.3e-08,0.07307307307307308,0.6470866332847767,958735.2898057831,1
1970-01-01 00:00:00.000000074,0.0018320610419762,0.001174901519317,0.0067644111473913,0.0136642854921168,1629.2256722057955,850.0,65.81998840633901,klobo_P1_L3_no_color,7.4e-08,0.07407407407407407,0.17366298865221735,463705.2343241258,1
1970-01-01 00:00:00.000000080,0.007421663745067,0.0012699579194224,0.0021029695323787,0.0058782314229239,1457.6571623885952,832.0,64.00134976268265,klobo_P1_L3_no_color,8e-08,0.08008008008008008,0.6036009076550717,112089.14058015033,1
1970-01-01 00:00:00.000000082,0.0062195815545422,0.0033047401859446,0.0212467640893286,0.1096355158201027,963.264759015618,609.0,62.543134667665,klobo_P1_L3_no_color,8.2e-08,0.08208208208208208,0.15553355035621655,97900.81436281707,3
1970-01-01 00:00:00.000000083,0.0020457193817221,0.0028881561029263,0.0,0.0,0.0,110.0,64.24584062574542,klobo_P1_L3_no_color,8.3e-08,0.08308308308308308,2888.1561029263003,53744.54406516955,2
1970-01-01 00:00:00.000000084,0.0025740135131596,0.0024020778412005,0.0047024396870775,0.004451506616369,125.50861405901124,400.0,64.261617549267,klobo_P1_L3_no_color,8.4e-08,0.08408408408408408,0.5107066319570561,155338.99063278738,4
1970-01-01 00:00:00.000000088,0.0131186003645601,0.0025729685778749,0.0068110314327657,0.0140756041116369,908.0324880388704,2235.0,65.08253552073475,klobo_P1_L3_no_color,8.8e-08,0.08808808808808807,0.3777094400209291,170355.79879684388,1
1970-01-01 00:00:00.000000089,0.0025724581775927,0.0033198436014072,0.0159182295555349,0.0427693109695789,3056.5173210809685,799.0,67.18726751014896,klobo_P1_L3_no_color,8.9e-08,0.08908908908908908,0.2085429819216933,310477.16530113254,0
1970-01-01 00:00:00.000000097,0.0228053370102406,0.0029555034696815,0.0115178951774502,0.0572780602787751,3840.776391300177,3594.0,72.4073719010567,klobo_P1_L3_no_color,9.7e-08,0.09709709709709709,0.2565787277470238,157587.77915042677,1
1970-01-01 00:00:00.000000098,0.0053825175531763,0.0053929444106169,0.0298184782725062,0.2062265907894373,5030.769658124574,963.0,64.50569538367643,klobo_P1_L3_no_color,9.8e-08,0.0980980980980981,0.18085307735210238,178879.32759350355,3
1970-01-01 00:00:00.000000107,0.0224943830602204,0.0029621125793761,0.0128745689123408,0.0674661488246176,1724.9628991971051,3335.0,41.72721116410569,klobo_P1_L3_no_color,1.07e-07,0.10710710710710711,0.23005683085094708,148252.64326782816,1
1970-01-01 00:00:00.000000110,0.0063330795483977,0.003530019038345,0.0082827917673689,0.0302667731925876,902.5608528600204,1152.0,63.742361691576335,klobo_P1_L3_no_color,1.1e-07,0.1101101101101101,0.42613565592634467,181873.30790492136,1
1970-01-01 00:00:00.000000110,0.0046910268148037,0.0044011980704917,0.0268632830732059,8.394440246273185e-16,2180.857645116901,332.0,69.78936918679652,klobo_P1_L3_no_color,1.1e-07,0.1101101101101101,0.1638308403205221,70758.33389368425,0
1970-01-01 00:00:00.000000111,0.0023594386819163,0.0100767658950067,0.0773030653110578,1.983033720448585e-15,5095.03358958936,204.0,69.70753881581412,klobo_P1_L3_no_color,1.11e-07,0.1111111111111111,0.13035234116678843,86424.61317164337,0
1970-01-01 00:00:00.000000111,0.0010687791930597,0.0105962954761063,0.0,0.0,0.0,225.0,69.05394650676025,klobo_P1_L3_no_color,1.11e-07,0.1111111111111111,10596.295476106301,210323.77658839332,2
1970-01-01 00:00:00.000000111,0.0050575083168761,0.0131117203395635,0.1001655978651932,8.442459315957699e-15,2049.502895603965,281.0,67.0757224670272,klobo_P1_L3_no_color,1.11e-07,0.1111111111111111,0.13089912824242658,55549.97291642936,3
1970-01-01 00:00:00.000000112,0.0044201991921186,0.0031448702110454,0.0179255520497191,0.089340540811805,2928.9026825578203,562.0,65.96069355064051,klobo_P1_L3_no_color,1.12e-07,0.1121121121121121,0.1754308470654667,127114.83368626385,3
1970-01-01 00:00:00.000000113,0.0024270802541091,0.0041626385125261,0.0226391000218749,1.4252784312709094e-16,194.898919887763,435.0,66.0409161200728,klobo_P1_L3_no_color,1.13e-07,0.1131131131131131,0.1838613128256568,179153.88062805534,0
1970-01-01 00:00:00.000000114,0.0038346890780322,0.0050317793184259,0.0484329651974935,0.1480738069690509,3752.6337484939504,207.0,69.9190988804244,klobo_P1_L3_no_color,1.14e-07,0.11411411411411411,0.1038894771036896,53966.83510807292,3
1970-01-01 00:00:00.000000116,0.008036659987123,0.0209155358253413,0.1541194823088694,1.000416706744936,490.7835855004118,319.0,63.33452446309884,klobo_P1_L3_no_color,1.16e-07,0.11611611611611611,0.13570899540416012,39688.16801296206,3
1970-01-01 00:00:00.000000120,0.0128852704099753,0.0031372188296338,0.0093858908524389,0.0329561370248296,931.0885427400548,1684.0,65.44131416305989,klobo_P1_L3_no_color,1.2e-07,0.1201201201201201,0.33421277385138537,130681.72143092782,1
1970-01-01 00:00:00.000000124,0.0061202025402584,0.0015319076602646,0.0072881736208719,0.0460377545691162,3166.0055056611136,956.0,65.5638684333942,klobo_P1_L3_no_color,1.24e-07,0.12412412412412412,0.2101620485315535,156178.4622731408,1
1970-01-01 00:00:00.000000129,0.0114916442379098,0.0022513409735825,0.0087723837080715,0.0470968504390925,8686.425879977414,2074.0,62.07554917209283,klobo_P1_L3_no_color,1.29e-07,0.12912912912912913,0.25661033969268543,180463.2560676223,1
1970-01-01 00:00:00.000000139,0.0099540291705873,0.0011415610569053,0.0025493712363571,0.0105037114318294,3751.6681868561473,1364.0,71.01572314570345,klobo_P1_L3_no_color,1.39e-07,0.1391391391391391,0.4476058389585209,137016.1730947023,1
1970-01-01 00:00:00.000000145,0.0132466853448238,0.0021580917740931,0.0081380080283901,0.0280106747937326,-227.39827444544488,922.0,69.89999640175994,klobo_P1_L3_no_color,1.45e-07,0.14514514514514512,0.2651541522708108,69597.0636380074,1
1970-01-01 00:00:00.000000146,0.0040751655667361,0.0046687898676702,0.0091767726319553,0.0331729496207609,177.6054784890709,249.0,69.23390119815267,klobo_P1_L3_no_color,1.46e-07,0.14614614614614616,0.5087062030077255,61086.8218975171,4
1970-01-01 00:00:00.000000147,0.0067763894788246,0.0107285640918026,0.0672004390149148,0.4361528228344043,8346.349386602202,307.0,68.47610816001361,klobo_P1_L3_no_color,1.47e-07,0.14714714714714713,0.1596478326814026,45297.677071562204,3
1970-01-01 00:00:00.000000148,0.0066422116466613,0.0048277966320705,0.0248059543278857,0.1315377929680136,2097.945297849109,435.0,72.14821971690148,klobo_P1_L3_no_color,1.48e-07,0.14814814814814814,0.19461464588756605,65480.37653122482,3
1970-01-01 00:00:00.000000151,0.0091790153586302,0.0028449493147636,0.0104706610967258,0.0363742133896922,3829.818937553957,1136.0,69.23561749996315,klobo_P1_L3_no_color,1.51e-07,0.15115115115115113,0.2716808048393714,123747.0696529977,1
1970-01-01 00:00:00.000000152,0.0027686307762747,0.0055900342288248,0.0143301155049257,2.261063503350849e-15,133.7197252162299,486.0,72.22441147256104,klobo_P1_L3_no_color,1.52e-07,0.15215215215215214,0.3900627433296081,175474.65321485765,0
1970-01-01 00:00:00.000000153,0.0037919891622705,0.002778138559132,0.0207017987236442,0.1077833682257456,18358.78573943056,702.0,68.08164325952247,klobo_P1_L3_no_color,1.53e-07,0.15315315315315314,0.13419144900245542,185078.30367218336,3
1970-01-01 00:00:00.000000154,0.002747496724134,0.0048873713783904,0.0209644320071149,1.2801455934824301e-15,983.0751345389918,291.0,70.80264884678792,klobo_P1_L3_no_color,1.54e-07,0.15415415415415415,0.23311570096584727,105876.05851765702,0
1970-01-01 00:00:00.000000154,0.0034744645586601,0.0077347537728445,0.0278622850891572,0.1434642372178125,2748.931524761309,372.0,68.00205575799737,klobo_P1_L3_no_color,1.54e-07,0.15415415415415415,0.2775966203588257,107036.05049663277,3
1970-01-01 00:00:00.000000183,0.0223004185787553,0.0016196461662643,0.0009977374872111,0.0019420496821594,-7818.3246947764865,1993.0,63.5966381214085,klobo_P1_L3_no_color,1.83e-07,0.1831831831831832,1.6216935751425945,89366.51240197629,1
1970-01-01 00:00:00.000000186,0.0127057820972729,0.0036099178308278,0.0029747379454621,0.0075933713163367,373.4931319051421,386.0,64.64256134918921,klobo_P1_L3_no_color,1.86e-07,0.18618618618618615,1.213116845968511,30377.47850282586,4
1970-01-01 00:00:00.000000190,0.0027999897947912,0.0053802733917086,0.0,0.0,0.0,159.0,66.93247587003239,klobo_P1_L3_no_color,1.9e-07,0.19019019019019018,5380.273391708601,56765.64773484034,2
1970-01-01 00:00:00.000000192,0.0056765446359277,0.002641923127146,0.010055538073109,0.0471237003325049,581.3326863176143,440.0,65.228165919451,klobo_P1_L3_no_color,1.92e-07,0.19219219219219216,0.26270701785641865,77498.28987968931,4
1970-01-01 00:00:00.000000193,0.0018266272880542,0.0056400551487615,0.0079072357551023,0.0511741717741138,202.72519970881385,100.0,66.23245861502284,klobo_P1_L3_no_color,1.93e-07,0.19319319319319317,0.7131875330249992,54715.75121121436,4
1970-01-01 00:00:00.000000193,0.0004199403772539,0.0051347794004636,0.0149422734140958,3.530499570960778e-16,-2949.0479928794884,72.0,68.31482186196689,klobo_P1_L3_no_color,1.93e-07,0.19319319319319317,0.34361811218819216,171045.60144528857,0
1970-01-01 00:00:00.000000197,0.0088094995549155,0.0023837789707467,0.0073112368138498,0.0068787966376563,507.1566504892076,576.0,67.2181961956159,klobo_P1_L3_no_color,1.97e-07,0.1971971971971972,0.32599860089756455,65376.54265910968,4
1970-01-01 00:00:00.000000198,0.0051088631465392,0.0034302429301311,0.0091536308645229,0.01812356990647,568.0775795135372,458.0,70.90222293836723,klobo_P1_L3_no_color,1.98e-07,0.19819819819819817,0.374700299869477,89630.58048045641,4
1970-01-01 00:00:00.000000004,0.0053185827389972,0.0014027285132525,0.0019898799831697,0.0038975211406463,2908.32388268808,2784.0,48.30679483310772,jxga_P4_L1_no_color,4e-09,0.004004004004004004,0.7045771342877242,523349.31828221073,1
1970-01-01 00:00:00.000000006,0.0007591750822942,0.0012245963346004,0.0017671115393618,7.838875090400613e-17,351.9726713707941,488.0,48.75503367463524,jxga_P4_L1_no_color,6e-09,0.006006006006006005,0.692601290890516,641957.3745132785,0
1970-01-01 00:00:00.000000010,0.0049101065269075,0.001222870420839,0.0013623533257508,0.0013344238875154,1566.2939241843678,479.0,48.12063377450349,jxga_P4_L1_no_color,1e-08,0.01001001001001001,0.8969578155138648,97534.02769327098,1
